"Mouse","Year","Genotype","Behavior","E.phy","YokedTo","Conflict","APA","Group","notes","collector","Tube","Slice","Punch","photos","Date","ready.time","start.time","end.time","Slice.collector","Punch.Collector","SliceSize","Punchsize","punch.location","RNAisolationdate","RNAisolator","slice.location","best.location","jobnumber","RNAseqID","Mouse.short","Random","storagebox","year","Purpose","region","X"
"16-117A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BMR","3","CA3","yes","7/4/16","11:00","12:50","13:04","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-117A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BMS","4","CA3","yes","7/4/16","11:00","12:50","13:04","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-117A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BMV","2","CA4","yes","7/4/16","11:00","12:50","13:04","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-117A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BMW","3","CA4","yes","7/4/16","11:00","12:50","13:04","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-117A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BMX","4","CA4","yes","7/4/16","11:00","12:50","13:04","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-117A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BMZ","2","CA2","yes","7/4/16","11:00","12:50","13:04","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-117A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BNA","3","CA2","yes","7/4/16","11:00","12:50","13:04","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-117A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BNB","4","CA2","yes","7/4/16","11:00","12:50","13:04","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"4 - BJP - BNB",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPD","1","CA1","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPE","2","CA1","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPF","3","CA1","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPG","4","CA1","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPH","1","DG","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPI","2","DG","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPJ","3","DG","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPK","4","DG","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPL","1","CA3","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPM","2","CA3","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPN","3","CA3","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPO","4","CA3","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPP","1","CA4","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPQ","2","CA4","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPR","3","CA4","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPS","4","CA4","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPT","1","CA2","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPU","2","CA2","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPV","3","CA2","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BPW","4","CA2","yes","7/6/16","11:00","11:15","11:25","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNG","1","DG","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNH","2","DG","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNI","3","DG","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNJ","4","DG","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNK","1","CA1","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNL","2","CA1","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNM","3","CA1","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNN","4","CA1","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNO","2","CA3","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNP","3","CA3","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNQ","4","CA3","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNS","1","CA4","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNT","2","CA4","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNU","3","CA4","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNV","4","CA4","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNW","1","CA2","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNX","2","CA2","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNY","3","CA2","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117C","Summer2016","FMR1","","","","Conflict","Trained","FMR1 Conflict Trained","","MK","BNZ","4","CA2","9.4x","7/5/16","10:40","10:45","11:01","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOE","1","CA3","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOF","2","CA3","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOG","3","CA3","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOH","4","CA3","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOI","1","CA1","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOJ","2","CA1","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOK","3","CA1","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOL","4","CA1","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOM","1","DG","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BON","2","DG","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOP","3","DG","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOQ","4","DG","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOR","1","CA4","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOS","2","CA4","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOT","3","CA4","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOU","4","CA4","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOV","1","CA2","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOW","2","CA2","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOX","3","CA2","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-117D","Summer2016","FMR1","","","","Conflict","Yoked","FMR1 Conflict Yoked","","MK","BOY","4","CA2","yes","7/5/16","18:00","18:01","18:13","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQB","1","DG","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQC","2","DG","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQD","3","DG","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQE","4","CA1","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"5 - BNG -  BQE",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQF","1","CA1","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQG","2","CA1","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQH","3","CA1","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQI","4","DG","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQJ","1","CA3","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQK","2","CA3","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQL","3","CA3","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQR","4","CA3","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQS","2","CA4","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQT","1","CA4","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQU","3","CA4","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQV","4","CA4","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQW","1","CA2","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQX","2","CA2","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQY","3","CA2","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118A","Summer2016","FMR1","","","","NoConflict","Trained","FMR1 NoConflict Trained","","MK","BQZ","4","CA2","10.1x","7/7/16","11:00","12:39","12:56","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BRE","1","CA1","9.8x","7/7/16","18:45","18:57","19:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BRP","2","DG","9.8x","7/7/16","18:45","18:57","19:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BRQ","4","DG","9.8x","7/7/16","18:45","18:57","19:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BRS","2","CA4","9.8x","7/7/16","18:45","18:57","19:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BRT","2","CA3","9.8x","7/7/16","18:45","18:57","19:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
"16-118B","Summer2016","FMR1","","","","NoConflict","Yoked","FMR1 NoConflict Yoked","","MK","BRU","1","CA3","9.8x","7/7/16","18:45","18:57","19:18","MK","RMH","300",250,"","","",NA,NA,"","","",NA,"6 - BQF - BUJ",2016,"Collaboratorium","hippocampus",NA
