"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17"
"T6_C3_PolarMinBin",0.0203067479739695,0.00283177979036657,-0.0594087452042326,0.0359996878664605,0.038372787103285,-0.111455585180271,0.0415407688695431,-0.113099671059879,0.0137019034323495,0.120017593879842,0.0973885657662086,0.132372953935716,-0.0330229546416346,-0.100025963243097,-0.0853300698966226,-0.0659858609003201,-0.00915264314941846
"T6_C3_PolarMinVal",0.0161512507509546,-0.0300962436531849,-0.0847467645489652,-0.113682284505854,0.0498575944552328,0.111380096448117,0.0782795024487655,-0.0315390192785937,-0.0234102815896045,0.017650010172189,0.0675217368113774,-0.0238139349295171,0.0580753660366492,0.0682924277963906,0.0518874076103612,0.0664133584602356,0.0243254874538715
"T6_C3_PolarSdVal",0.0733403427847828,-0.0914954855231565,-0.0259349602805154,-0.0020458397719516,0.100409998302758,-0.00511205969710736,-0.0356501195973811,0.0554928224512278,-0.0871861823373188,-0.0673976216348109,-0.0181121103018487,0.0528129070408888,0.00696808592643796,0.0660944810316696,0.0263705245573186,-0.0140250130725559,-0.00273082809896504
"T6_C3_pTimeCCW",0.0829682624087894,-0.0489717414842535,0.0882804184132953,0.0533237774245581,0.0473057864221925,0.0191050604491786,-0.00519882277453032,-0.0837310649226146,0.0548211585093819,0.000628109034460359,0.0563347402776219,-0.0261589046969927,-0.0122249215026346,-0.0514807905472371,-0.0142389872406129,0.139525608904477,0.00891943712407427
"T6_C3_pTimeCW",-0.0347774520519898,0.0642529271112849,-0.141134085178622,-0.0499439043113283,-0.00109461128915201,-0.0466945696625697,-0.00784136589279357,0.0547571481344302,-0.0447198435090831,-0.0572645243027044,0.0240619649456155,0.0509288630649568,-0.0688061912737963,0.0120394001761536,-0.00520272199956429,0.0779997005558167,-0.0116471778821993
"T6_C3_pTimeOPP",-0.0898936715806612,0.0194092671030093,-0.0136026343624961,-0.034867705804384,-0.064494764508719,0.00685004396397119,0.0120185268482317,0.0708861208983814,-0.0398107330683155,0.0418222803300583,-0.0986972892518192,-0.00244858432230879,0.0686155999853391,0.0588723299138483,0.0230497012836148,-0.241221826058856,0.0142769189674768
"T6_C3_pTimeTarget",0.113689606697586,-0.040668002135867,0.0165875665570163,0.0202582972574353,0.0514942748722365,0.0494694112863417,0.0147426422702267,-0.00337475891103077,0.00143273468021755,-0.00570005739623106,0.127176324282473,-0.0106113871499098,-0.0296305545955924,0.0129494009858558,-0.00625439936131735,-0.0410352434758826,-0.0106268767113206
"T6_C3_RayleigAngle",-0.0804819370493265,0.0874015034556654,-0.0839607144169254,-0.0617217164655813,-0.0322432394510351,-0.0374867646821533,-0.003721659380834,0.0597159844794524,-0.0383643508332645,-0.021229127001225,-0.0313869862024125,0.0307902893195021,-0.0177196067800337,0.020248821862117,-0.0121529340053107,-0.00991489666182435,-0.00627278177344268
"T6_C3_RayleigLength",-0.0192968633450722,0.0145286523779955,0.124369204943266,-0.043563229712874,-0.0738675147596089,0.00479771419088861,-0.117038382249913,-0.0671160876569359,-0.0749532373476157,0.0408827002399609,-0.00376951628219869,-0.0643332685039418,-0.0430073493124268,-0.0684825762131451,-0.0756186041940165,-0.00566340862883507,0.0426261979533004
"T6_C3_SdSpeed",0.087475677408175,-0.00631831062237757,-0.119398730218792,-0.0353900559938117,0.0144451568124369,-0.0112974393922056,0.0357348021962327,-0.0812261300575176,-0.0237950252754804,-0.0124956412260897,0.0547594847749427,-0.00864904070311324,0.0575033008306358,-0.04902034135805,-0.0348859500387632,0.0471773236893865,0.013609650791478
"T6_C3_Speed.cm.s",0.0736389375011363,-0.0395875933201365,-0.117398313418292,-0.0516621774978279,0.0361634694124226,-0.00991112032960927,0.0158924992771037,-0.0703215743751355,0.0291183616261517,0.0136144427052024,0.0685477990587523,0.042386329646488,0.0814557491472141,-0.0631717975760688,-0.0464072481728113,0.0349701764049105,0.0140306992383302
"T6_C3_Speed1stEntr.cm.s.",0.0119688343100276,-0.0235103053372705,-0.14578817618266,-0.0450860550619925,-0.0605604749453236,0.050114974048927,0.00597073538657482,-0.130030607007133,-0.0240164507173126,-0.0193312138615313,0.0258175383076214,-0.0292903953309823,-0.0344770454137415,-0.00192080776854895,-0.0102354486573664,0.0568288045795974,0.000978005965118877
"T6_C3_Speed2ndEntr",0.0909713802133621,-0.045270232390977,-0.0612366013117044,0.0193441668145572,0.10393302252462,0.0363050504808143,0.0427954194378322,-0.0781965157896532,0.00448841003834095,-0.00561479637136615,-0.0218951691671258,-0.0379848117913933,0.00176389810773368,0.0913351184626908,0.0089223678631565,-0.0287666808831583,-0.0184438671099772
"T6_C3_Time1stEntr",-0.0965509566410435,0.0625051659283766,-0.00655307767244121,-0.0548243384993762,-0.0332232664817638,-0.0561021236048635,-0.0441868481098934,0.0926436321162318,-0.0507127308135046,0.0371190261500625,-0.005842507096607,-0.0622490904383929,-0.00773274275022654,0.00526419465618921,0.0322165201249062,-0.0984924402800292,-0.00235814810723276
"T6_C3_Time1stShock",-0.0965509566410435,0.0625051659283766,-0.00655307767244121,-0.0548243384993762,-0.0332232664817638,-0.0561021236048635,-0.0441868481098934,0.0926436321162318,-0.0507127308135046,0.0371190261500625,-0.005842507096607,-0.0622490904383929,-0.00773274275022654,0.00526419465618921,0.0322165201249062,-0.0984924402800292,-0.00235814810723276
"T6_C3_Time2ndEntr",-0.108588256847742,0.0446919246112726,0.00288094745451758,-0.0548247291682579,-0.0884502803111757,-0.0214414203206758,-0.0488086032943594,0.0199366308271119,-0.0236252376046755,0.0263393298483491,-0.0213821486886401,-0.0324679315476361,-0.00879340268273535,-0.0245910326242745,-0.0486192580096391,0.065984874969262,-0.000273500499074579
"T6_C3_TimeTarget",0.111981474592726,-0.0582312110633953,0.00827101973563655,0.0117241220089479,0.0627461416887248,0.0487911980602187,0.00155996417727402,-0.00255223198175323,-0.0202484711509915,-0.0189925524047825,0.100245163834003,-0.00133332202473179,-0.0234411730265546,0.0197684096193051,0.00118726960487514,-0.040705360143761,0.00830153294153303
"T6_C3_TotalPath.m.",0.0735344124331766,-0.0394719887033541,-0.117514987663657,-0.051286510784474,0.0350390717694931,-0.00950086432625691,0.0160953385043448,-0.0702320822913885,0.029363055300727,0.0128952263452804,0.0684860415524393,0.0446158894257228,0.0828205653747235,-0.064551915810816,-0.0451157627862423,0.0341150640406623,-0.181063040839326
